"type","familyname","length","reads","copynumber","ID"
"te","L3",4489,287.313333333331,0.213174443673089,"NA18485"
"te","MER41C",554,17457.8944482831,104.956916110317,"NA18485"
"te","L1PA3",902,203271.279479953,750.582520197144,"NA18485"
"te","HERVL74",5685,2117.7550387597,1.24072124178074,"NA18485"
"te","X21_LINE",185,29.4333333333333,0.529903372319531,"NA18485"
"te","Merlin1_HS",1129,998.073333333339,2.94440450274018,"NA18485"
"te","L1PBA_5",3104,340696.441520074,365.573618816501,"NA18485"
"te","REP522",1817,2014.85155870445,3.69332130484531,"NA18485"
"te","UCON132a",153,13,0.282996382747868,"NA18485"
"te","MER45R",1581,3202.00880952386,6.74558494259597,"NA18485"
"te","L2C",473,35.56,0.250397261292676,"NA18485"
"te","MER63C",930,123.786666666667,0.44332261137797,"NA18485"
"te","MLT1F1",567,4675.58850198419,27.4651633281365,"NA18485"
"te","MER51D",657,3533.99565623455,17.9155276977217,"NA18485"
"te","L1MA4A",1050,112144.499854734,355.727665494918,"NA18485"
"te","HSFAU",518,409.546666666666,2.63331370072265,"NA18485"
"te","LTR4",596,3462.90256074181,19.3518716404535,"NA18485"
"te","MER113B",302,93.3733333333334,1.0297810197407,"NA18485"
"te","LTR7C",471,9502.89523237265,67.1991836335445,"NA18485"
"te","L1PB2c",6582,2349606.56666599,1188.95723026445,"NA18485"
"te","LTR85c",823,28.4466666666666,0.115122579352169,"NA18485"
"te","LTR85b",784,31.36,0.133225989416688,"NA18485"
"te","LTR2B",490,25534.0833914034,173.561404268773,"NA18485"
"te","HERVL66I",4329,22373.6911404836,17.2138896921594,"NA18485"
"te","MER65D",473,2335.79333333333,16.447588684262,"NA18485"
"te","TIGGER6B",1597,3129.31818181823,6.52640123626122,"NA18485"
"te","MER4D1",900,76982.3408273102,284.890236786976,"NA18485"
"te","LTR2752",1263,10674.4127192984,28.1494298489829,"NA18485"
"te","L1M6_5end",2515,52.3866666666667,0.0693763966094327,"NA18485"
"te","LTR37B",468,629.456554828152,4.47969937563037,"NA18485"
"te","LTR35B",605,1237.00666666666,6.80997673891343,"NA18485"
"te","LTR40B",462,1249.12,9.00515410715224,"NA18485"
"te","MER1B",337,88446.2269934006,874.134725620832,"NA18485"
"te","UCON47",165,25.0466666666667,0.505585901251009,"NA18485"
"te","EUTREP11",408,55.1623443223443,0.450309920397571,"NA18485"
"te","X12_DNA",307,5.18,0.0561979336464533,"NA18485"
"te","LTR41C",701,624.660000000002,2.96793675281844,"NA18485"
"te","MLT2B3",717,6843.49162463525,31.7897818255527,"NA18485"
"scg","chr1:916864-921016",4152,1456.07333333333,1.15555484416799,"NA18505"
"scg","chr1:960583-965719",5136,1566.65333333333,1.00510758670566,"NA18505"
"scg","chr1:1203507-1206571",3064,1110.37333333333,1.19411161139026,"NA18505"
"scg","chr1:1324755-1327994",3239,1077.43333333333,1.09608470762709,"NA18505"
"scg","chr1:1331279-1335314",4035,1466.54,1.1976089500445,"NA18505"
"scg","chr1:1399519-1402019",2500,860.826666666667,1.13459368635378,"NA18505"
"scg","chr1:1434860-1437459",2599,820.58,1.04034960664877,"NA18505"
"scg","chr1:1598011-1600135",2124,625.54,0.970432275980438,"NA18505"
"scg","chr1:2315039-2321323",6284,1939.21333333333,1.01684339338899,"NA18505"
"scg","chr1:2629757-2632979",3222,1175.5,1.20215856913232,"NA18505"
"scg","chr1:3064071-3067769",3698,1204.19333333333,1.07298579087505,"NA18505"
"scg","chr1:3772760-3775908",3148,980.826666666666,1.02664950083192,"NA18505"
"scg","chr1:10449718-10451902",2184,755.806666666667,1.14030950244492,"NA18505"
"scg","chr1:15873501-15876711",3210,919.926666666667,0.944306186653011,"NA18505"
"scg","chr1:26169515-26171821",2306,778.286666666667,1.11210283145069,"NA18505"
"scg","chr1:31789129-31791322",2193,657.366666666667,0.987719677197098,"NA18505"
"scg","chr1:33466248-33468954",2706,786.633333333334,0.957875824517509,"NA18505"
"scg","chr1:43451157-43453452",2295,694.046666666667,0.996484716159358,"NA18505"
"scg","chr1:45010949-45015504",4555,1379.60666666667,0.99800234589188,"NA18505"
"scg","chr1:45620043-45624001",3958,1345.63333333333,1.12025168531217,"NA18505"
"scg","chr1:85580760-85583950",3190,850.86,0.878885062850615,"NA18505"
"scg","chr1:90719575-90725458",5883,1594.08666666667,0.892848431395237,"NA18505"
"scg","chr1:109483478-109492704",9226,2803.21333333333,1.00116891998096,"NA18505"
"scg","chr1:109504177-109509727",5550,1686.37333333333,1.00121051503153,"NA18505"
"scg","chr1:110058339-110062555",4216,1445.37333333334,1.12965048929081,"NA18505"
"scg","chr1:115836376-115841126",4750,1433.95333333333,0.994731949944869,"NA18505"
"scg","chr1:145992434-145996579",4145,1236.78,0.983178964016256,"NA18505"
"scg","chr1:146017467-146021734",4267,1330.49333333333,1.02743585869673,"NA18505"
"scg","chr1:150558253-150560937",2684,867.953333333333,1.06556150602611,"NA18505"
"scg","chr1:151800263-151806154",5891,1773.41333333334,0.991940461799647,"NA18505"
"scg","chr1:151837818-151840557",2739,999.72,1.20268254344305,"NA18505"
"scg","chr1:153775312-153780156",4844,1561.77333333333,1.06237667696169,"NA18505"
"scg","chr1:156243414-156248076",4662,1409.1,0.995942360903908,"NA18505"
"scg","chr1:156292686-156295689",3003,847.566666666667,0.93000052823087,"NA18505"
"scg","chr1:156668762-156677407",8645,2655.68666666667,1.01222368381208,"NA18505"
"scg","chr1:159951491-159953492",2001,564.973333333333,0.930348196612577,"NA18505"
"scg","chr1:160211286-160213717",2431,703.693333333333,0.953812779326518,"NA18505"
"scg","chr1:161225938-161230744",4806,1548.35333333333,1.06157569337875,"NA18505"
"scg","chr1:172138396-172144840",6444,1909.22,0.97625911669877,"NA18505"
"scg","chr1:182086550-182090112",3562,1021.50666666667,0.944956788471606,"NA18505"
"scg","chr1:197902629-197907362",4733,1393.72,0.970294761948425,"NA18505"
"scg","chr1:198752354-198754457",2103,545.12,0.854117268781864,"NA18505"
"scg","chr1:202986556-202988582",2026,494.293333333333,0.803914702034151,"NA18505"
"scg","chr1:205657850-205662668",4818,1402.18666666667,0.958967075245685,"NA18505"
"scg","chr1:205810298-205813748",3450,1111.67333333333,1.0617511792573,"NA18505"
"scg","chr1:212624283-212626771",2488,820.586666666667,1.08677274711181,"NA18505"
"scg","chr1:228100725-228103441",2716,844.273333333333,1.02427828500042,"NA18505"
"scg","chr1:232804891-232808407",3516,1030.42666666667,0.965679211001835,"NA18505"
"scg","chr1:234212605-234215088",2483,776.586666666667,1.03057088608332,"NA18505"
"scg","chr1:248810445-248814173",3728,1137.7,1.00557973705284,"NA18505"
"scg","chr2:7671329-7675736",4407,1200.90666666667,0.897905980842711,"NA18505"
"scg","chr2:14632699-14637227",4528,1370.33333333333,0.997205035796546,"NA18505"
"scg","chr2:27136847-27139410",2563,766.746666666667,0.985752641553128,"NA18505"
"scg","chr2:44929976-44935359",5383,1553.86666666667,0.951160988710761,"NA18505"
"scg","chr2:64453968-64456465",2497,744.953333333334,0.983049042499515,"NA18505"
"scg","chr2:74513462-74515661",2199,753.473333333334,1.12903476872462,"NA18505"
"scg","chr2:74526644-74529760",3116,878.566666666667,0.929056084585056,"NA18505"
"scg","chr2:74529774-74533247",3473,993.62,0.942714528892365,"NA18505"
"scg","chr2:101825318-101829754",4436,1128.42,0.838192743270557,"NA18505"
"scg","chr2:172084739-172086854",2115,737.36,1.1487720536401,"NA18505"
"scg","chr2:176188667-176190907",2240,683.76,1.0058201498932,"NA18505"
"scg","chr2:178578789-178580906",2117,601.386666666666,0.936046871777338,"NA18505"
"scg","chr2:199468097-199472756",4659,1363.64666666667,0.96443686770634,"NA18505"
"scg","chr2:219054423-219060921",6498,2306.63333333333,1.16967044358989,"NA18505"
"scg","chr2:219181677-219183800",2123,638.053333333334,0.990311099753667,"NA18505"
"scg","chr2:223596939-223602361",5422,1456.90666666667,0.88539461540771,"NA18505"
"scg","chr2:232876520-232878708",2188,603.54,0.908915270497169,"NA18505"
"scg","chr3:14144636-14148423",3787,1009.99333333333,0.87879557434576,"NA18505"
"scg","chr3:47010823-47013465",2642,846.66,1.05594400304608,"NA18505"
"scg","chr3:49020458-49023287",2829,928.046666666667,1.08093984744357,"NA18505"
"scg","chr3:49130964-49133056",2092,610.5,0.961587141389293,"NA18505"
"scg","chr3:49674013-49677025",3012,933.28,1.02099038135455,"NA18505"
"scg","chr3:49716828-49719684",2856,1050.32666666667,1.21179972023608,"NA18505"
"scg","chr3:49790731-49792931",2200,650.62,0.974472051110885,"NA18505"
"scg","chr3:49805208-49813953",8745,2891.25333333333,1.08940908266291,"NA18505"
"scg","chr3:50273118-50277165",4047,1216.58,0.990540249494378,"NA18505"
"scg","chr3:50354749-50359521",4772,1520.54666666667,1.04993878170455,"NA18505"
"scg","chr3:51391284-51397908",6624,2093.95333333334,1.04162485390663,"NA18505"
"scg","chr3:52245758-52250599",4841,1377.46,0.937580514021147,"NA18505"
"scg","chr3:52296656-52298914",2258,733.233333333333,1.06999789082266,"NA18505"
"scg","chr3:52433034-52445103",12069,3742.34000000001,1.021731101246,"NA18505"
"scg","chr3:52836218-52840607",4389,1468.52,1.10250087770328,"NA18505"
"scg","chr3:87990695-87993835",3140,898.26,0.942620915134891,"NA18505"
"scg","chr3:88051943-88059048",7105,2048.51333333333,0.950034489325176,"NA18505"
"scg","chr3:124677339-124679749",2410,699.966666666667,0.957028729715335,"NA18505"
"scg","chr3:128075809-128079056",3247,955.453333333334,0.969598311197904,"NA18505"
"scg","chr3:143119770-143124014",4244,1331.72,1.03395635290349,"NA18505"
"scg","chr3:186781779-186784179",2400,754.559999999998,1.0359700413642,"NA18505"
"scg","chr3:194685882-194689037",3155,1025.72666666667,1.07126506383001,"NA18505"
"scg","chr4:2904663-2907813",3150,913.506666666667,0.955577304468213,"NA18505"
"scg","chr4:2930560-2933947",3387,1062.2,1.03336978645436,"NA18505"
"scg","chr4:8224595-8227469",2874,927.633333333333,1.06354101117165,"NA18505"
"scg","chr4:30718804-30721970",3166,778.88,0.810633039878372,"NA18505"
"scg","chr4:48490251-48494389",4138,1237.54666666667,0.985452640469326,"NA18505"
"scg","chr4:70334980-70337116",2136,602.146666666667,0.928893015371384,"NA18505"
"scg","chr4:76894151-76898144",3993,1163.23333333333,0.959913694743116,"NA18505"
"scg","chr4:93828752-93830966",2214,590.013333333334,0.878109890189259,"NA18505"
"scg","chr4:110617422-110621734",4312,1372.06666666667,1.0484823415903,"NA18505"
"scg","chr4:155903692-155905794",2102,465.4,0.729555484009684,"NA18505"
"scg","chr4:163471094-163473754",2660,780.759999999999,0.967165013554296,"NA18505"
"scg","chr4:171812253-171815579",3326,960.653333333333,0.951719807880764,"NA18505"
"scg","chr5:1264247-1266524",2277,691.94,1.00131348670568,"NA18505"
"scg","chr5:1931057-1933985",2928,814.993333333333,0.917165358385911,"NA18505"
"scg","chr5:2752130-2755081",2951,821.14,0.916880334442415,"NA18505"
"scg","chr5:33936385-33938918",2533,825.366666666667,1.07368378599346,"NA18505"
"scg","chr5:38466162-38468339",2177,628.6,0.951438249291308,"NA18505"
"scg","chr5:65661715-65664764",3049,858.133333333334,0.92738914192587,"NA18505"
"scg","chr5:73444826-73446988",2162,537.926666666667,0.819845549777167,"NA18505"
"scg","chr5:93600356-93603598",3242,843.366666666666,0.857172205993707,"NA18505"
"scg","chr5:95620086-95622142",2056,665.966666666667,1.0673185092441,"NA18505"
"scg","chr5:141318489-141320784",2295,664.1,0.953488478202373,"NA18505"
"scg","chr5:141636949-141641063",4114,1201.2,0.962089988204089,"NA18505"
"scg","chr5:146513102-146516190",3088,837.533333333333,0.893695288065381,"NA18505"
"scg","chr5:175440035-175444182",4147,1207.53333333333,0.959466358526739,"NA18505"
"scg","chr5:177133024-177135426",2402,649.66,0.891205347686124,"NA18505"
"scg","chr5:177301197-177303719",2522,776.186666666667,1.01411161066711,"NA18505"
"scg","chr6:708591-711405",2814,925.213333333333,1.08338407834063,"NA18505"
"scg","chr6:1098828-1101381",2553,680.086666666667,0.877764686605675,"NA18505"
"scg","chr6:11514191-11516466",2275,689.966666666667,0.99933562090231,"NA18505"
"scg","chr6:24126230-24129312",3082,914.72,0.97795799074312,"NA18505"
"scg","chr6:30553359-30556088",2729,802.293333333334,0.968711168562192,"NA18505"
"scg","chr6:30688046-30690353",2307,709.306666666667,1.01309717962944,"NA18505"
"scg","chr6:31114824-31117299",2475,645.386666666667,0.859230025140168,"NA18505"
"scg","chr6:31658328-31660721",2393,709.606666666667,0.977101426843693,"NA18505"
"scg","chr6:33200444-33202692",2248,666.82,0.977410430677532,"NA18505"
"scg","chr6:34246448-34248985",2537,828.233333333334,1.07571418902601,"NA18505"
"scg","chr6:35118071-35121045",2974,1043.06666666667,1.15567511500464,"NA18505"
"scg","chr6:35292322-35294552",2230,672.833333333334,0.99418520316946,"NA18505"
"scg","chr6:39883515-39886568",3053,841.120000000001,0.907811781087407,"NA18505"
"scg","chr6:43506968-43510686",3718,1208.68666666667,1.07119615465289,"NA18505"
"scg","chr6:52186374-52190638",4264,1284.14,0.992338491105355,"NA18505"
"scg","chr6:56458238-56462068",3830,1140.3,0.981036146738616,"NA18505"
"scg","chr6:70252165-70254611",2446,700.68,0.943904219933084,"NA18505"
"scg","chr6:77461752-77463773",2021,602.973333333334,0.983097182312883,"NA18505"
"scg","chr6:82364243-82367417",3174,968.606666666667,1.00555351982423,"NA18505"
"scg","chr6:89562389-89566971",4582,1375.65333333333,0.989278519216787,"NA18505"
"scg","chr6:93409653-93419547",9894,2674.78666666667,0.890803475397445,"NA18505"
"scg","chr6:100462602-100464889",2287,598.886666666667,0.86286556724413,"NA18505"
"scg","chr6:108168762-108176626",7864,2356.34666666667,0.987325465537816,"NA18505"
"scg","chr6:111699934-111702986",3052,886.146666666667,0.956721949859575,"NA18505"
"scg","chr6:117262242-117264817",2575,699.993333333333,0.895738682388396,"NA18505"
"scg","chr6:126719559-126721778",2219,654.566666666666,0.971988758808517,"NA18505"
"scg","chr6:127450045-127454242",4197,1071.89333333333,0.841544836696744,"NA18505"
"scg","chr6:142133089-142135151",2062,595.793333333333,0.952076043691752,"NA18505"
"scg","chr6:147387663-147390465",2802,810.546666666667,0.953179190202974,"NA18505"
"scg","chr6:154089761-154091938",2177,617.08,0.934001773580465,"NA18505"
"scg","chr6:160990317-160992342",2025,626.953333333333,1.02017540078968,"NA18505"
"scg","chr6:163189417-163191802",2385,649.746666666667,0.897677491775514,"NA18505"
"scg","chr6:165660068-165662554",2486,745.82,0.988547540847382,"NA18505"
"scg","chr6:168217031-168220262",3231,885.206666666667,0.902760143940474,"NA18505"
"scg","chr6:169702189-169704856",2667,787.66,0.973151450988624,"NA18505"
"scg","chr7:227553-229557",2004,614.926666666667,1.01109105628218,"NA18505"
"scg","chr7:897944-901399",3455,1219.24666666667,1.16280846405791,"NA18505"
"scg","chr7:2523592-2526871",3279,1087.58,1.09291013907113,"NA18505"
"scg","chr7:7738638-7741120",2482,803.686666666667,1.06696370266751,"NA18505"
"scg","chr7:22139756-22145266",5510,1586.55333333333,0.948784838553916,"NA18505"
"scg","chr7:23165874-23168102",2228,724.413333333334,1.07136118453392,"NA18505"
"scg","chr7:24663473-24666046",2573,709.113333333333,0.908114320450034,"NA18505"
"scg","chr7:26369309-26371764",2455,745.946666666667,1.0012002289586,"NA18505"
"scg","chr7:26372143-26376272",4129,1149.07333333333,0.916996171084183,"NA18505"
"scg","chr7:27100353-27102683",2330,637.413333333334,0.901425587943828,"NA18505"
"scg","chr7:31847863-31850902",3039,845.506666666667,0.916750161848864,"NA18505"
"scg","chr7:42909621-42911910",2289,674.4,0.970814888408687,"NA18505"
"scg","chr7:44058929-44061397",2468,740.086666666666,0.98810269500466,"NA18505"
"scg","chr7:55342315-55344958",2643,943.586666666669,1.17638449408512,"NA18505"
"scg","chr7:70694872-70699490",4618,1222.58,0.872344480368227,"NA18505"
"scg","chr7:80673375-80676404",3029,804.62,0.875298550276151,"NA18505"
"scg","chr7:81961893-81964282",2389,493.993333333333,0.681348959936942,"NA18505"
"scg","chr7:81967164-81971089",3925,947.813333333333,0.795697167095245,"NA18505"
"scg","chr7:94664734-94669180",4446,1130.7,0.837997248985638,"NA18505"
"scg","chr7:95409506-95411684",2178,583.546666666667,0.88284076072518,"NA18505"
"scg","chr7:100429374-100431482",2108,687.606666666667,1.0748160209214,"NA18505"
"scg","chr7:100881763-100884239",2476,704.833333333333,0.937994849137214,"NA18505"
"scg","chr7:101162515-101165114",2599,872.306666666667,1.10592982712686,"NA18505"
"scg","chr7:116525011-116527018",2007,645.466666666666,1.05971993912825,"NA18505"
"scg","chr7:122011207-122013312",2105,626.786666666667,0.981142996792437,"NA18505"
"scg","chr7:122059373-122061692",2319,652.946666666667,0.92777276508158,"NA18505"
"scg","chr7:129424726-129427220",2494,751.44,0.992801716336402,"NA18505"
"scg","chr7:129458241-129460548",2307,673.646666666667,0.962164279766308,"NA18505"
"scg","chr7:149004198-149006283",2085,681.38,1.0768320714188,"NA18505"
"scg","chr7:150716605-150719516",2911,805.586666666667,0.911873769571411,"NA18505"
"scg","chr7:151058199-151061960",3761,1099.06,0.96290341686586,"NA18505"
"scg","chr7:151128595-151131286",2691,849.413333333333,1.04008787900654,"NA18505"
"scg","chr8:486116-488512",2396,692.486666666667,0.952333937487554,"NA18505"
"scg","chr8:1676536-1678763",2227,625.266666666667,0.925144814408072,"NA18505"
"scg","chr8:8701936-8704096",2160,724.479999999999,1.10519092151944,"NA18505"
"scg","chr8:22106873-22109419",2546,737.153333333334,0.954034529573272,"NA18505"
"scg","chr8:22130470-22133384",2914,1049.46666666667,1.18670770099622,"NA18505"
"scg","chr8:22138250-22141540",3290,1180.54666666667,1.18236596663016,"NA18505"
"scg","chr8:22545559-22548837",3278,1045.6,1.05104493683933,"NA18505"
"scg","chr8:24912164-24914717",2553,770.073333333333,0.993907410962407,"NA18505"
"scg","chr8:27774668-27776707",2039,595.88,0.962955554112273,"NA18505"
"scg","chr8:28767911-28771064",3153,987.9,1.03241349756935,"NA18505"
"scg","chr8:48428142-48431041",2899,727.653333333334,0.827067522002555,"NA18505"
"scg","chr8:48818292-48824062",5770,1542.76666666667,0.881026745936238,"NA18505"
"scg","chr8:52938430-52941117",2687,873.466666666665,1.0711328254655,"NA18505"
"scg","chr8:54558759-54561907",3148,783.006666666667,0.819587630313273,"NA18505"
"scg","chr8:56441391-56445648",4257,1333.58,1.03223856991304,"NA18505"
"scg","chr8:64574305-64577263",2958,861.78,0.959981580815515,"NA18505"
"scg","chr8:73295515-73297740",2225,623.713333333334,0.92367602672147,"NA18505"
"scg","chr8:80638533-80640695",2162,556.84,0.848671062854759,"NA18505"
"scg","chr8:101686546-101689093",2547,762.093333333333,0.98592499440133,"NA18505"
"scg","chr8:108778973-108787594",8621,2354.00666666667,0.899735181178642,"NA18505"
"scg","chr8:124555812-124557995",2183,621.326666666667,0.937844674974193,"NA18505"
"scg","chr8:142638595-142640648",2053,477.78,0.766838088310825,"NA18505"
"scg","chr8:143379336-143382779",3443,1157.02666666667,1.10731454583714,"NA18505"
"scg","chr8:143575599-143577915",2316,725.853333333333,1.03270190850362,"NA18505"
"scg","chr8:144049078-144051203",2125,799.406666666667,1.23957694586661,"NA18505"
"scg","chr8:144112468-144116383",3915,1493.62,1.25710922398552,"NA18505"
"scg","chr8:144141213-144143664",2451,744.98,1.00153460940736,"NA18505"
"scg","chr9:4662293-4665262",2969,841.02,0.933384931171855,"NA18505"
"scg","chr9:6328374-6330670",2296,564.76,0.810506878542013,"NA18505"
"scg","chr9:14719723-14722733",3010,845.133333333333,0.925173947625386,"NA18505"
"scg","chr9:23826490-23828877",2387,665.16,0.918202275570563,"NA18505"
"scg","chr9:25676388-25678440",2052,633.013333333333,1.01648309524473,"NA18505"
"scg","chr9:34979687-34982544",2857,811.893333333334,0.936382727345109,"NA18505"
"scg","chr9:35749290-35754142",4852,1491.76666666667,1.01308238842538,"NA18505"
"scg","chr9:76704847-76710661",5814,1604.40666666667,0.909293506259606,"NA18505"
"scg","chr9:79572711-79575029",2318,614.886666666667,0.874070178595879,"NA18505"
"scg","chr9:92974499-92976707",2208,680.586666666667,1.01566158512561,"NA18505"
"scg","chr9:95456406-95459955",3549,1042.72666666667,0.968119883963857,"NA18505"
"scg","chr9:104275297-104277399",2102,539.726666666667,0.846069079357399,"NA18505"
"scg","chr9:126516416-126518808",2392,700.033333333333,0.96432228677022,"NA18505"
"scg","chr9:127786073-127788412",2339,703.48,0.991028609770612,"NA18505"
"scg","chr9:128945529-128947619",2090,585.300000000001,0.922777288570418,"NA18505"
"scg","chr9:133357047-133360024",2977,936.46,1.0365137223975,"NA18505"
"scg","chr9:134992957-134995854",2897,819.413333333333,0.932007034595443,"NA18505"
"scg","chr9:135500714-135503594",2880,922.92,1.05593267442378,"NA18505"
"scg","chr9:136016290-136019480",3190,929.733333333334,0.960356273771218,"NA18505"
"scg","chr9:136196251-136201674",5423,1841.12666666667,1.11868733927976,"NA18505"
"scg","chr9:136370933-136373644",2711,922.026666666666,1.12067226351126,"NA18505"
"scg","chr9:136662931-136668673",5742,1969.16666666667,1.13001431858268,"NA18505"
"scg","chr9:136739523-136741988",2465,841.126666666667,1.12436970985553,"NA18505"
"scg","chr9:136940434-136942668",2234,845.686666666667,1.24735758929176,"NA18505"
"scg","chr9:137230756-137236554",5798,1939.63333333334,1.1023159388584,"NA18505"
"scg","chr9:137299630-137302271",2641,794.113333333333,0.990783455334402,"NA18505"
"scg","chr9:137452464-137454492",2028,662.553333333334,1.0765087191208,"NA18505"
"scg","chr10:628637-631255",2618,863.693333333333,1.08706267514209,"NA18505"
"scg","chr10:4650189-4654023",3834,1100.31333333333,0.945646732402758,"NA18505"
"scg","chr10:8050475-8052495",2020,631.613333333333,1.03030208578892,"NA18505"
"scg","chr10:11316832-11319884",3052,908.92,0.981309017318087,"NA18505"
"scg","chr10:16514466-16521145",6679,1938.01333333333,0.9561146578723,"NA18505"
"scg","chr10:22252071-22254589",2518,726.42,0.950597627675877,"NA18505"
"scg","chr10:31603149-31605867",2718,780.606666666667,0.946340578355958,"NA18505"
"scg","chr10:31806290-31808551",2261,514.053333333333,0.749156024598906,"NA18505"
"scg","chr10:32345111-32347121",2010,543.946666666666,0.891712637142825,"NA18505"
"scg","chr10:53808521-53810664",2143,518.313333333333,0.796956962328604,"NA18505"
"scg","chr10:59236526-59238768",2242,543.553333333333,0.798860990075233,"NA18505"
"scg","chr10:73760109-73763555",3446,1004.62,0.96061907429208,"NA18505"
"scg","chr10:79347499-79350035",2536,789.706666666667,1.02607998025914,"NA18505"
"scg","chr10:86968431-86970530",2099,588.36,0.923624319979466,"NA18505"
"scg","chr10:92689954-92692483",2529,765.906666666667,0.997910700439513,"NA18505"
"scg","chr10:98418151-98420369",2218,707.46,1.0510055443083,"NA18505"
"scg","chr10:98423879-98426103",2224,691.093333333333,1.02392130539822,"NA18505"
"scg","chr10:100746263-100749916",3653,1083.80666666667,0.977612632944744,"NA18505"
"scg","chr10:100987794-100989884",2090,579.58,0.913759201964194,"NA18505"
"scg","chr10:101034691-101037167",2476,714.400000000001,0.950726205093819,"NA18505"
"scg","chr10:101226194-101229794",3600,1088.84666666667,0.996618361522776,"NA18505"
"scg","chr10:102065389-102068038",2649,908.68,1.1302998505207,"NA18505"
"scg","chr10:102394109-102396298",2189,703.300000000001,1.05866733925736,"NA18505"
"scg","chr10:116670033-116672635",2602,695.493333333333,0.880745308098609,"NA18505"
"scg","chr10:117239599-117241923",2324,682.44,0.967593650267079,"NA18505"
"scg","chr10:120899837-120903175",3338,844.106666666667,0.833250642213939,"NA18505"
"scg","chr10:124981410-124983496",2086,563.600000000001,0.890269181116666,"NA18505"
"scg","chr10:127734561-127736996",2435,728.68,0.98605818682862,"NA18505"
"scg","chr10:128047618-128049635",2017,546.04,0.892037719755028,"NA18505"
"scg","chr10:133272737-133276856",4119,1269.74666666667,1.01575729149773,"NA18505"
"scg","chr10:133528078-133532164",4086,1927.64,1.55450536939834,"NA18505"
"scg","chr11:250783-252983",2200,654.533333333333,0.980333281875407,"NA18505"
"scg","chr11:829296-831985",2689,1015.10666666667,1.24390019778977,"NA18505"
"scg","chr11:1469456-1473436",3980,1290.76666666667,1.06863483852005,"NA18505"
"scg","chr11:1752754-1763927",11173,3403.67333333333,1.00378969405399,"NA18505"
"scg","chr11:2140500-2148339",7839,2434.1,1.02315730900718,"NA18505"
"scg","chr11:2268494-2270952",2458,735.073333333333,0.985402020534101,"NA18505"
"scg","chr11:2400487-2403878",3391,1088.5,1.05770681524974,"NA18505"
"scg","chr11:5514392-5516699",2307,651.693333333333,0.930808504995455,"NA18505"
"scg","chr11:6606293-6612216",5923,1761.26666666667,0.979823930818733,"NA18505"
"scg","chr11:6680384-6683340",2956,985.02,1.09800742758138,"NA18505"
"scg","chr11:10305072-10307395",2323,713.673333333334,1.01231324416782,"NA18505"
"scg","chr11:13009315-13012119",2804,860.586666666667,1.01130292405813,"NA18505"
"scg","chr11:17719570-17722136",2566,899.6,1.15520072777309,"NA18505"
"scg","chr11:35618459-35620865",2406,641.933333333334,0.879141868989518,"NA18505"
"scg","chr11:46380755-46383799",3044,894.586666666667,0.968372464739513,"NA18505"
"scg","chr11:61508748-61511018",2270,750.493333333333,1.08939565969568,"NA18505"
"scg","chr11:65354750-65357613",2863,917.146666666667,1.05555800358406,"NA18505"
"scg","chr11:65422773-65426457",3684,1077.03333333333,0.963327996732273,"NA18505"
"scg","chr11:65497687-65506431",8744,2688.19333333333,1.01301297943028,"NA18505"
"scg","chr11:65919273-65921401",2128,726.906666666667,1.12556786995904,"NA18505"
"scg","chr11:66421003-66423504",2501,811.893333333333,1.06967031268492,"NA18505"
"scg","chr11:66590175-66593063",2888,862.346666666667,0.983896372038006,"NA18505"
"scg","chr11:67612650-67615198",2548,825.506666666666,1.06754408937845,"NA18505"
"scg","chr11:69009416-69013246",3830,1342.17333333333,1.15471415872021,"NA18505"
"scg","chr11:72239076-72241192",2116,674,1.04956391849009,"NA18505"
"scg","chr11:85683847-85686195",2348,693.853333333334,0.973720347827319,"NA18505"
"scg","chr11:105137713-105139769",2056,499.753333333333,0.800934955788232,"NA18505"
"scg","chr11:116789366-116791895",2529,787.266666666667,1.02574094854814,"NA18505"
"scg","chr11:119334526-119337309",2783,919.926666666667,1.08919254730728,"NA18505"
"scg","chr11:134150118-134154049",3931,1214.14,1.01772485846981,"NA18505"
"scg","chr12:6765515-6770875",5360,1664.62666666667,1.0233323819373,"NA18505"
"scg","chr12:49791145-49797002",5857,1901.03333333333,1.06949600604486,"NA18505"
"scg","chr12:50103981-50106387",2406,718.246666666667,0.983654663405585,"NA18505"
"scg","chr12:51888008-51891354",3346,1041.93333333333,1.02607393282632,"NA18505"
"scg","chr12:53962307-53974956",12649,3697.66666666667,0.963243805496924,"NA18505"
"scg","chr12:53981508-53984324",2816,908.186666666667,1.06269131253917,"NA18505"
"scg","chr12:53986131-53989993",3862,1170.57333333333,0.998736716128478,"NA18505"
"scg","chr12:57230274-57232534",2260,696.133333333334,1.01495935245155,"NA18505"
"scg","chr12:57234902-57237338",2436,804.813333333333,1.08863561398754,"NA18505"
"scg","chr12:57526642-57530143",3501,1064.06666666667,1.00147793894668,"NA18505"
"scg","chr12:57762333-57767078",4745,1517.10666666667,1.05352430455828,"NA18505"
"scg","chr12:76344473-76348415",3942,1108.34,0.926447996300684,"NA18505"
"scg","chr12:89347234-89352501",5267,1489.87333333333,0.932074631207968,"NA18505"
"scg","chr12:111899262-111901391",2129,600.166666666667,0.928882687657661,"NA18505"
"scg","chr12:114408753-114412831",4078,1134.38666666667,0.916597252112484,"NA18505"
"scg","chr12:132623752-132625951",2199,656.98,0.984445274360559,"NA18505"
